jugador_entra,jugador_sale,Minuto,equipo
"PATRICIO TORRRENS, JUAN","CASTELLO FERRA, JOAN",46,ANDRATX A
"JIMENEZ PASTOR, IKER","DOBLAS TORRES, MIGUEL",55,ANDRATX A
"ALARCON FERRER, ADRIAN","TUR HORRACH, HUG",77,ANDRATX A
"VILLALONGA GÓMEZ, IKER","GIL GOMILA, XAYRON",60,PALMA F.C.
"MORELL SACRISTÁN, CARLOS","PORCEL MARTINEZ, JORDI",66,PALMA F.C.
"JIMENEZ JARAMILLO, KARLO ANDREU","FRANCO SINGEORZAN, ALEX",66,PALMA F.C.
"ROMERO ALASSIA, LUCAS T","NDIR GUEYE, MOUHAMADOUL LAMIN",84,PALMA F.C.
"FOLGADO GARNICA, PAULO","PELLEGRINO, NICOLA EMANUELE",84,PALMA F.C.
