jugador_entra,jugador_sale,Minuto,equipo
"ESCUERO PARDOS, MARTI","VIVARES ARANDA, YANNICK",65,SD LA SALLE A
"AMAYA MALENO, FRANCISCO","RODRIGUEZ MONGELOS, GAEL PAU",72,SD LA SALLE A
"SALMERON SEGURA, JONATHAN","COMAS HUTTEN, PAU LLUIS",72,SD LA SALLE A
"MARTI RODRIGUEZ, IVAN","PUYA TUR, OSCAR",78,SD LA SALLE A
"GOMILA GAMERO, FRANCISCO","CORTES BOIXO, ALEIX",78,SD LA SALLE A
"FERRER RIGO, SEBASTIÀ","RIERA MARTÍNEZ, FERRAN",46,POBLENSE A
"GIBSON, JASPER","MORAGUES MORAGUES, JOAN",71,POBLENSE A
"THIAM BORRAS, KARIM","RETTICH SOLER, JOSEP",90,POBLENSE A
"GONZÁLEZ ONETO, ASSIER","VIVES COMAS, JOAN JORDI",90,POBLENSE A
