jugador_entra,jugador_sale,Minuto,equipo
"POSTIGO GARAT, RAUL","RODRIGUEZ GALDON, DANIEL",63,MANACOR A
"DOMINICI ALMONTE, ANTHONY DE JESUS","DIMITROV, DIMITAR DIMITROV",70,MANACOR A
"LAMSIAH AJGHOUF, OSSAMA","BAUZA COMPANY, JOAN",80,MANACOR A
"MONTES CARDONA, CHRISTIAN","GRAHAM, NATHAN STUART",80,MANACOR A
"RODRIGUEZ MONGELOS, GAEL PAU","VIZCAINO SEGURA, ALAN",60,SD LA SALLE A
"TORRALBA TANUGGI, LUIS","GOMILA GAMERO, FRANCISCO",60,SD LA SALLE A
"COMAS HUTTEN, PAU LLUIS","AMAYA MALENO, FRANCISCO",60,SD LA SALLE A
"FERNANDEZ CABRERA, DAVID","GIL MASSANET, LLUIS",69,SD LA SALLE A
