jugador_entra,jugador_sale,Minuto,equipo
"SOLIVELLAS LLOMPART, JOAQUÍN","LOUNADI MUNAR, SAMUEL",62,PLATGES DE CALVIA A
"PEREZ SILVENTE, ALEJANDRO","EXPOSITO BINNEWIES, ALEJANDRO",70,PLATGES DE CALVIA A
"PUJOL ALOMAR, TELM","SANCHIS MARTINEZ, DAVID",70,PLATGES DE CALVIA A
"PAYERO MOLINA, NICOLAS","HOLLINGSWORTH, HARRY RICHARD",75,PLATGES DE CALVIA A
"MENDOZA SOLER, MARIO","SASTRE BOTA, JAUME",46,SANTA CATALINA ATº A
"DEYÀ BELTRÁN, SEBASTIÀ","MARTIN CABALLERO, ANGEL",46,SANTA CATALINA ATº A
"MASCARELL LLABRES, MARC","VICH FORTEZA, LLUC",55,SANTA CATALINA ATº A
"PALAU ORDINAS, MIQUEL","BARRIGA CATRINA, VICTOR",62,SANTA CATALINA ATº A
"HASHIMOTO SEBASTIÁN, GAIZKA","ADROVER MELIS, FRANCESC",62,SANTA CATALINA ATº A
