jugador_entra,jugador_sale,Minuto,equipo
"ELIAS ARANDIA, SAMUEL ABEL","GARCIA ALBA, JAVIER",62,U D IBIZA A
"TORRES RIERA, LLUC","RODRIGUEZ ROIG, ARIAN",62,U D IBIZA A
"TORRES RAMON, DIDAC","BERNASCONI, SANTINO",74,U D IBIZA A
"PASCUAL RIERA, MIGUEL ANGEL","MARTORELL MUDOY, JOAN",62,PENYA ARRABAL A
"ARIAS BESTARD, ENZO","GARCES NAVARRETE, JEREMY",74,PENYA ARRABAL A
"MORENO PUJOL, JAVIER","MUÑOZ BAIXAULI, JUAN",82,PENYA ARRABAL A
