jugador_entra,jugador_sale,Minuto,equipo
"JIMENA BELTRAN, CARLOS","MENDEZ DUARTE, IVAN",60,POBLENSE A
"ASBAI HAMOUTI, ALI","VIVES COMAS, JOAN JORDI",60,POBLENSE A
"GONZÁLEZ ONETO, ASSIER","TUR ESCALAS, TONI",68,POBLENSE A
"GIBSON, JASPER","FERRER RIGO, SEBASTIÀ",68,POBLENSE A
"THIAM BORRAS, KARIM","CAIMARI FIGUEROLA, JAUME",77,POBLENSE A
"MONTES MORALES, ADRIAN","AIT SAID TAFZATI, NABIL",46,PLA DE NA TESA A
"ASAMOAH ASANTEWAA, DENIS","MONTALBAN ROMERO, MILO JERONIMO",74,PLA DE NA TESA A
"FERNÁNDEZ RODRÍGUEZ, IKER","MORA GISPERT, HUGO",81,PLA DE NA TESA A
"CACERES COMAS, SERGI","MASCARÓ SERVERA, JUAN",89,PLA DE NA TESA A
