jugador_entra,jugador_sale,Minuto,equipo
"MOLL PONS, ROBERTO","PASCUAL GORNES, ENRIC",5,PENYA CIUTADELLA ESPORTIVA A
"AGUILAR BOSCH, DAVID","LEON JUAN, VICTOR",45,PENYA CIUTADELLA ESPORTIVA A
"PARRONA ALOMSO, JOSEP","MARQUES BAGUR, JOAN",60,PENYA CIUTADELLA ESPORTIVA A
"SALORT MARIN, JORGE","FLORIT ANGLADA, JOSEP",60,PENYA CIUTADELLA ESPORTIVA A
"SINTES SANCHEZ ESCRIBANO, ENRIC","RUS FERNANDEZ, IGNASI",75,PENYA CIUTADELLA ESPORTIVA A
"PUYA TUR, OSCAR","VIZCAINO SEGURA, ALAN",44,SD LA SALLE A
"ARBOS DENGRA, DIEGO","MOYA PEDREGOSA, ALEJANDRO",55,SD LA SALLE A
"GIL MASSANET, LLUIS","GOMILA GAMERO, FRANCISCO",55,SD LA SALLE A
"PANEQUE PÉREZ, JOEL","COMAS HUTTEN, PAU LLUIS",55,SD LA SALLE A
