jugador_entra,jugador_sale,Minuto,equipo
"MASCARÓ SERVERA, JUAN","MESA ZAFRA, CHRISTIAN",52,PLA DE NA TESA A
"HOMAR PELLICER, JOEL","FERNÁNDEZ RODRÍGUEZ, IKER",78,PLA DE NA TESA A
"COULIBALY COULIBALY, MADANE","MONTALBAN ROMERO, MILO JERONIMO",78,PLA DE NA TESA A
"MARTINEZ ESPINOSA, DENIS","MORA GISPERT, HUGO",90,PLA DE NA TESA A
"CUBERO GUASCH, JOAN","VALLS ANIORTE, TARIKU",52,U D IBIZA A
"RODRIGUEZ ROIG, ARIAN","GARCIA ALBA, JAVIER",68,U D IBIZA A
"MARTINEZ BERNABEU, PEDRO","BERNASCONI, SANTINO",75,U D IBIZA A
"MARTOS VERGARA, DANIEL","AGUILAR COSTA, MARTÍ",75,U D IBIZA A
