jugador_entra,jugador_sale,Minuto,equipo
"ARIAS BESTARD, ENZO","VALLESPIR TIMONER, PERE MARC",71,PENYA ARRABAL A
"MUÑOZ BAIXAULI, JUAN","ARALUCE SERRA, ADRIAN",71,PENYA ARRABAL A
"VAZQUEZ SUAREZ, HUGO","PONS SERRANO, ALEIX",78,PENYA ARRABAL A
"CONDE PEREIRA, ALEJANDRO MANUEL","RIBAS MUÑOZ, SERGI",50,SAN FRANCISCO B
"BARRAGAN AGUILO, HECTOR DARIO","LLEDO SAMPOL, ADRIA",55,SAN FRANCISCO B
"TEJADA RODRIGUEZ, JOAN","HADJI, MONCEF TAYEB",55,SAN FRANCISCO B
"BADJINKA NDIAYE, BUBAKAR","LUNEGRO, BRUNO",68,SAN FRANCISCO B
"SUÁREZ SERRA, ALEX","SALAMANCA GALERA, AITOR",68,SAN FRANCISCO B
