jugador_entra,jugador_sale,Minuto,equipo
"MONTALBAN ROMERO, MILO JERONIMO","MARTINEZ ESPINOSA, DENIS",46,PLA DE NA TESA A
"CACERES COMAS, SERGI","MONTES MORALES, ADRIAN",75,PLA DE NA TESA A
"ASAMOAH ASANTEWAA, DENIS","MASCARÓ SERVERA, JUAN",82,PLA DE NA TESA A
"MESA ZAFRA, CHRISTIAN","DRAGHI, MAXIMO",84,PLA DE NA TESA A
"ROMAN DE REMENTERIA, ASIER","BLANCO WEBER, LUCA",60,CONSTANCIA A
"BALLE BRUNET, JOAN","OLIVER GELABERT, PERE",60,CONSTANCIA A
"GALVEZ ESPINOZA, BRAD ANTONY","MARTIN MONSALVE, IAN",84,CONSTANCIA A
"CHUKWUKERE PULLET, GREGORY IKECHUKWU","PATRICIO GUAL, MARC",89,CONSTANCIA A
