jugador_entra,jugador_sale,Minuto,equipo
"PADILLA BORRAS, PERE","ALARCON CAVERO, JOEL",57,SAN FRANCISCO B
"SALAMANCA GALERA, AITOR","MASSANET CABRER, FRANCESC",57,SAN FRANCISCO B
"CONDE PEREIRA, ALEJANDRO MANUEL","SUÁREZ SERRA, ALEX",67,SAN FRANCISCO B
"DIAZ ROMERO, GYLBERT","ANDEBUELA BARRIOS, PABLO",71,SAN FRANCISCO B
"ROMAN DE REMENTERIA, ASIER","CABEZAS GALLARDO, MANUEL",58,CONSTANCIA A
"BLANCO WEBER, LUCA","PATRICIO GUAL, MARC",58,CONSTANCIA A
"GALVEZ ESPINOZA, BRAD ANTONY","MAIRATA NOGUERA, ADRIA",58,CONSTANCIA A
"CHUKWUKERE PULLET, GREGORY IKECHUKWU","COLL AREVALO, JORDI",66,CONSTANCIA A
"BALLE BRUNET, JOAN","OLIVER GELABERT, PERE",75,CONSTANCIA A
