jugador_entra,jugador_sale,Minuto,equipo
"MOLINA DONAIRE, DANIEL","COCA ANTELO, ANDREW",45,MALLORCA B
"DIALLO CONDE, ABDOURAHAMANE","MARTINEZ BELA, JAVIER",63,MALLORCA B
"GONZÁLEZ ONETO, ASSIER","CAIMARI FIGUEROLA, JAUME",38,POBLENSE A
"TUR ESCALAS, TONI","JIMENA BELTRAN, CARLOS",69,POBLENSE A
"THIAM BORRAS, KARIM","VIVES COMAS, JOAN JORDI",69,POBLENSE A
"MENDEZ DUARTE, IVAN","MORAGUES MORAGUES, JOAN",78,POBLENSE A
"GIBSON, JASPER","AGUILERA PERELLO, ADRIÀ",78,POBLENSE A
