jugador_entra,jugador_sale,Minuto,equipo
"NDIR GUEYE, MOUHAMADOUL LAMIN","PORCEL MARTINEZ, JORDI",46,PALMA F.C.
"FRANCO SINGEORZAN, ALEX","MORELL SACRISTÁN, CARLOS",46,PALMA F.C.
"MARCANO FLORIAN, SEBASTIAN JESUS","VILLALONGA GÓMEZ, IKER",78,PALMA F.C.
"JIMENEZ JARAMILLO, KARLO ANDREU","SAMPOL MARTINEZ, MARC",78,PALMA F.C.
"ORTIZ CARROZA, ABRAHAM","ADROVER GARRIDO, GERARD",46,MANACOR A
"POSTIGO GARAT, RAUL","RODRIGUEZ GALDON, DANIEL",64,MANACOR A
"TRIAY PETHERAM, TOMAS ISMAEL","MESTRE RIBOT, PAU",64,MANACOR A
"SOLER CALDENTEY, JOEL","DIMITROV, DIMITAR DIMITROV",71,MANACOR A
"GRAHAM, NATHAN STUART","LAKHAL ZEROUALE, SAAD",90,MANACOR A
