jugador_entra,jugador_sale,Minuto,equipo
"LOPEZ FERNANDEZ, MARC","GOMEZ GORDILLO, RAUL",53,UD MAHON
"DE LA PUENTE JAÑEZ, NICOLAS","TEJEDOR MORENO, ALEJANDRO",53,UD MAHON
"MASCARO MARTINEZ, IKER","PEREZ MARTIN, IGNACIO",62,UD MAHON
"ESPINOZA ARMIJOS, CARLOS ANDRES","DE OLIVEIRA MESSIAS, EMMANUEL",71,UD MAHON
"GRUBAC, NOA","LASSO VIAFARA, ANDRES FELIPE",71,UD MAHON
"PALAU ORDINAS, MIQUEL","DEYÀ BELTRÁN, SEBASTIÀ",45,SANTA CATALINA ATº A
"KOPACH, DANIIL","EZ ZARY SAIDI, ISMAEL",63,SANTA CATALINA ATº A
"MARTIN CABALLERO, ANGEL","LOPEZ FUXA, AARON",63,SANTA CATALINA ATº A
"LOMAS SERVERA, PAU","ADROVER MELIS, FRANCESC",71,SANTA CATALINA ATº A
