jugador_entra,jugador_sale,Minuto,equipo
"CAIMARI FIGUEROLA, JAUME","MEFTAH ES SALEMY, BILAL",57,POBLENSE A
"FERNANDEZ GOMEZ, LEO","TUR ESCALAS, TONI",77,POBLENSE A
"GIBSON, JASPER","FIOL JAEN, ADRIAN",77,POBLENSE A
"AGUILERA PERELLO, ADRIÀ","ENSEÑAT RAMIS, MIQUEL",85,POBLENSE A
"ASBAI HAMOUTI, ALI","VIVES COMAS, JOAN JORDI",85,POBLENSE A
"BOSCH VALDERRABANO, TONI","DE LA PUERTA MARTORELL, JAUME",54,FERRERIES A
"BOSCH PULIDO, NIL","ROTGER LÓPEZ, LLUC",54,FERRERIES A
"CAMPS CARETA, PERE","SINTES PONS, PAU",63,FERRERIES A
"MBAYE RUIZ, MOUHAMAD YASIN","CANTALAPIEDRA LOBATO, IKER",63,FERRERIES A
