jugador_entra,jugador_sale,Minuto,equipo
"HERRERA IGLESIAS, ADRIAN","SEGUI ESTEBAN, IAN",65,PENYA ARRABAL A
"LEBRERO BENITEZ, HUGO","ARIAS BESTARD, ENZO",65,PENYA ARRABAL A
"MORENO PUJOL, JAVIER","MUÑOZ BAIXAULI, JUAN",70,PENYA ARRABAL A
"PASCUAL RIERA, MIGUEL ANGEL","CASTAÑER PECELLIN, RAFAEL",89,PENYA ARRABAL A
"LAZARO TORRES, MARIO","MARTINEZ BELA, JAVIER",65,MALLORCA B
"VAN DER MEER GARI, YANNICK","FRESNEDA HIDALGO, HUGO",74,MALLORCA B
"DIALLO CONDE, ABDOURAHAMANE","SIDIROPOULOS, ANASTASIOS",74,MALLORCA B
"GARCIA LLOMPART, RAFEL","MOLINA DONAIRE, DANIEL",82,MALLORCA B
