jugador_entra,jugador_sale,Minuto,equipo
"MESTRE RIBOT, PAU","ARCOS MUÑOZ, IKER",61,MANACOR A
"ADROVER GARRIDO, GERARD","CORCHADO JIMENEZ, ISAAC",61,MANACOR A
"ORTIZ CARROZA, ABRAHAM","LAKHAL ZEROUALE, SAAD",71,MANACOR A
"TRIAY PETHERAM, TOMAS ISMAEL","DIMITROV, DIMITAR DIMITROV",71,MANACOR A
"RODRIGUEZ LOPEZ, RAUL","MARCOS MONGE, IKER",82,MANACOR A
"PATRICIO TORRRENS, JUAN","JIMENEZ PASTOR, IKER",46,ANDRATX A
"OPREA, ALESSIO MIHAI","VARGAS RODRIGUEZ, NICOLAS",82,ANDRATX A
