jugador_entra,jugador_sale,Minuto,equipo
"VILLAR MARI, BARTOMEU TONI","RAMON DIAZ, HUGO",46,PENYA INDEPENDENT A
"BERNHARDT, JOEL PIOTR","EL HABBOULA EL KORTOBI, ABDELMOIZE",56,PENYA INDEPENDENT A
"GRANDA VILLAVICENCIO, DAVID JOAN","EL ATTARINE BOUZID, MOHAMED",75,PENYA INDEPENDENT A
"BASILIO FERNANDEZ, MARC","LOPEZ MARI, PABLO",88,PENYA INDEPENDENT A
"LEBRERO BENITEZ, HUGO","HERRERA IGLESIAS, ADRIAN",70,PENYA ARRABAL A
"ARIAS BESTARD, ENZO","SEGUI ESTEBAN, IAN",73,PENYA ARRABAL A
"VALLESPIR TIMONER, PERE MARC","MAS MAIMO, JOSEP",90,PENYA ARRABAL A
"GARCIA HERNANDEZ, JOSE RAMON","GARCES NAVARRETE, JEREMY",90,PENYA ARRABAL A
