jugador_entra,jugador_sale,Minuto,equipo
"ODERA PACILIO, SANTIAGO","LLAMAS MARTINEZ, ERIC",60,PENYA INDEPENDENT A
"EL HABBOULA EL KORTOBI, ABDELMOIZE","FERRER ROIG, JAUME",72,PENYA INDEPENDENT A
"BERNHARDT, JOEL PIOTR","LOPEZ MARI, PABLO",85,PENYA INDEPENDENT A
"FERRER TORRES, PEDRO","CREUHERAS GARCIA, MATHEO",85,PENYA INDEPENDENT A
"VIVES COMAS, JOAN JORDI","FERRER RIGO, SEBASTIÀ",45,POBLENSE A
"CAIMARI FIGUEROLA, JAUME","THIAM BORRAS, KARIM",45,POBLENSE A
"RETTICH SOLER, JOSEP","GIBSON, JASPER",45,POBLENSE A
"MORAGUES MORAGUES, JOAN","DE LA CRUZ RIERA, JOAN MATEU",56,POBLENSE A
"AGUILERA PERELLO, ADRIÀ","JIMENA BELTRAN, CARLOS",72,POBLENSE A
