jugador_entra,jugador_sale,Minuto,equipo
"PEREZ SILVENTE, ALEJANDRO","GAYUBAS GONZALEZ, LUIS MIGUEL",62,PLATGES DE CALVIA A
"PUJOL ALOMAR, TELM","MAGAN MITCHELL SMITH, MIGUEL",74,PLATGES DE CALVIA A
"BADJINKA NDIAYE, BUBAKAR","SALAMANCA GALERA, AITOR",56,SAN FRANCISCO B
"MASSANET CABRER, FRANCESC","GALLARDO DEL VALLE, BENJAMIN",56,SAN FRANCISCO B
"SILVA SALINAS, ALEJANDRO","BORDOY LEAL, PEDRO",56,SAN FRANCISCO B
"LUNEGRO, BRUNO","PADILLA BORRAS, PERE",62,SAN FRANCISCO B
"DIAZ ROMERO, GYLBERT","LEDESMA COR, MATEU",71,SAN FRANCISCO B
