jugador_entra,jugador_sale,Minuto,equipo
"PONS CARRERAS, ANGEL","GOMILA BOSCH, LLUÍS",22,FERRERIES A
"CANTALAPIEDRA LOBATO, IKER","BOSCH PULIDO, NIL",57,FERRERIES A
"CAMPS CARETA, PERE","BOSCH VALDERRABANO, TONI",77,FERRERIES A
"JANER BOSCH, NOFRE","ROTGER LÓPEZ, LLUC",77,FERRERIES A
"PATRICIO GUAL, MARC","CHUKWUKERE PULLET, GREGORY IKECHUKWU",59,CONSTANCIA A
"CABEZAS GALLARDO, MANUEL","GALVEZ ESPINOZA, BRAD ANTONY",59,CONSTANCIA A
"COLL AREVALO, JORDI","OLIVER GELABERT, PERE",59,CONSTANCIA A
"ROMAN DE REMENTERIA, ASIER","MAIRATA NOGUERA, ADRIA",68,CONSTANCIA A
"BOTELLO CARMONA, PAU","BLANCO WEBER, LUCA",76,CONSTANCIA A
