jugador_entra,jugador_sale,Minuto,equipo
"SANS JIMENEZ, MIQUEL ANGEL","GAETE MARTINEZ, ISMAEL",45,SP. ATº CIUTAT DE PALMA
"AMENGUAL LIRIO, IVAN","GOMEZ BLANCA, AARON",63,SP. ATº CIUTAT DE PALMA
"CORTES MONTANER, LUIS","MUNAR LAZARO, DANIEL",71,SP. ATº CIUTAT DE PALMA
"ABRAHAM BOLAÑOS, ISAAC","BARRY DIALLO, MAMADOU ALIOU",71,SP. ATº CIUTAT DE PALMA
"FERNÁNDEZ CASSO, ALBERTO","KRZYZYK SERRANO, PEDRO",86,SP. ATº CIUTAT DE PALMA
"MARIN HERNANDEZ, PAU","PONS CARRERAS, ANGEL",60,FERRERIES A
"SINTES PONS, PAU","AMELLER RIUDAVETS, JOSEP",70,FERRERIES A
