jugador_entra,jugador_sale,Minuto,equipo
"GRAHAM, NATHAN STUART","MARCOS MONGE, IKER",64,MANACOR A
"LAKHAL ZEROUALE, SAAD","MORAGUES LLULL, TONI",64,MANACOR A
"FUSTER GONZALEZ, SERGI","VIVES HIDALGO, IKER",78,MANACOR A
"SOLER CALDENTEY, JOEL","CORCHADO JIMENEZ, ISAAC",87,MANACOR A
"MOLL PONS, ROBERTO","CAPO MORA, MARC",46,PENYA CIUTADELLA ESPORTIVA A
"RUS FERNANDEZ, IGNASI","PASCUAL GORNES, ENRIC",46,PENYA CIUTADELLA ESPORTIVA A
"FLORIT ANGLADA, JOSEP","CAMPS SEOANE, VICTOR",64,PENYA CIUTADELLA ESPORTIVA A
"LEON JUAN, VICTOR","JUANEDA JUANEDA, JOSEP",76,PENYA CIUTADELLA ESPORTIVA A
"MOLL PONS, MIQUEL","DIAZ LLABRES, ISAAC",82,PENYA CIUTADELLA ESPORTIVA A
