jugador_entra,jugador_sale,Minuto,equipo
"ASAMOAH ASANTEWAA, DENIS","MONTALBAN ROMERO, MILO JERONIMO",62,PLA DE NA TESA A
"MORA GISPERT, HUGO","MESA ZAFRA, CHRISTIAN",62,PLA DE NA TESA A
"AIT SAID TAFZATI, NABIL","MASCARÓ SERVERA, JUAN",79,PLA DE NA TESA A
"MARTINEZ ESPINOSA, DENIS","ALONSO MUNICIO, PABLO",84,PLA DE NA TESA A
"CORCHADO JIMENEZ, ISAAC","LAKHAL ZEROUALE, SAAD",56,MANACOR A
"GUICHANDUT GOMILA, MARC","MONTES CARDONA, CHRISTIAN",56,MANACOR A
"ADROVER GARRIDO, GERARD","VIVES HIDALGO, IKER",71,MANACOR A
"ORTIZ CARROZA, ABRAHAM","RODRIGUEZ GALDON, DANIEL",71,MANACOR A
"DOMINICI ALMONTE, ANTHONY DE JESUS","LAMSIAH AJGHOUF, OSSAMA",82,MANACOR A
