jugador_entra,jugador_sale,Minuto,equipo
"MASSANET CABRER, FRANCESC","CONDE PEREIRA, ALEJANDRO MANUEL",45,SAN FRANCISCO B
"LLEDO SAMPOL, ADRIA","TEJADA RODRIGUEZ, JOAN",45,SAN FRANCISCO B
"LUNEGRO, BRUNO","BORDOY LEAL, PEDRO",77,SAN FRANCISCO B
"SILVA SALINAS, ALEJANDRO","SALAMANCA GALERA, AITOR",77,SAN FRANCISCO B
"MONTALBAN ROMERO, MILO JERONIMO","ASAMOAH ASANTEWAA, DENIS",69,PLA DE NA TESA A
"NAVARRO BEZARES, JAVIER","MARTINEZ ESPINOSA, DENIS",69,PLA DE NA TESA A
"CACERES COMAS, SERGI","MASCARÓ SERVERA, JUAN",81,PLA DE NA TESA A
