jugador_entra,jugador_sale,Minuto,equipo
"ELIAS ARANDIA, SAMUEL ABEL","RODRIGUEZ ROIG, ARIAN",57,U D IBIZA A
"TORRES RIERA, LLUC","MARTOS VERGARA, DANIEL",60,U D IBIZA A
"OKROGLIC SOMOZA, LUKA","GARCIA ALBA, JAVIER",69,U D IBIZA A
"VALLS ANIORTE, TARIKU","GONZALEZ CASURIAGA, THIAGO",69,U D IBIZA A
"EL HABBOULA EL KORTOBI, ABDELMOIZE","LLAMAS MARTINEZ, ERIC",25,PENYA INDEPENDENT A
"IRUELA KLISHINA, DAVID","LOPEZ MARI, PABLO",62,PENYA INDEPENDENT A
"GRANDA VILLAVICENCIO, DAVID JOAN","PRATS RIPOLL, MIQUEL",62,PENYA INDEPENDENT A
"FERRER TORRES, PEDRO","CORDOBA TUR, MARC",79,PENYA INDEPENDENT A
"CREUHERAS GARCIA, MATHEO","ESCANDELL RIBAS, JOAN",79,PENYA INDEPENDENT A
