jugador_entra,jugador_sale,Minuto,equipo
"GRANDA VILLAVICENCIO, DAVID JOAN","CORDOBA TUR, MARC",52,PENYA INDEPENDENT A
"LLAMAS MARTINEZ, ERIC","FERRER TORRES, PEDRO",52,PENYA INDEPENDENT A
"ABRUDAN, RUBEN NATAEL","ODERA PACILIO, SANTIAGO",63,PENYA INDEPENDENT A
"TORRES PLANELLS, LLUQUI","BERNHARDT, JOEL PIOTR",75,PENYA INDEPENDENT A
"MAIRATA NOGUERA, ADRIA","ROMAN DE REMENTERIA, ASIER",60,CONSTANCIA A
"CHUKWUKERE PULLET, GREGORY IKECHUKWU","BLANCO WEBER, LUCA",60,CONSTANCIA A
"BOTELLO CARMONA, PAU","GALVEZ ESPINOZA, BRAD ANTONY",76,CONSTANCIA A
"BALLE BRUNET, JOAN","MARTIN MONSALVE, IAN",85,CONSTANCIA A
