jugador_entra,jugador_sale,Minuto,equipo
"PAYERO MOLINA, NICOLAS","PUJOL ALOMAR, TELM",60,PLATGES DE CALVIA A
"SANCHIS MARTINEZ, DAVID","PEREZ SILVENTE, ALEJANDRO",69,PLATGES DE CALVIA A
"GARCÍA RODRÍGUEZ, UNAI","CASAUS SANCHEZ, JOSE IGNACIO",78,PLATGES DE CALVIA A
"CAIMARI FIGUEROLA, JAUME","AGUILERA PERELLO, ADRIÀ",46,POBLENSE A
"FERRER RIGO, SEBASTIÀ","DE LA CRUZ RIERA, JOAN MATEU",65,POBLENSE A
"JIMENA BELTRAN, CARLOS","MORAGUES MORAGUES, JOAN",70,POBLENSE A
"GONZÁLEZ ONETO, ASSIER","VIVES COMAS, JOAN JORDI",70,POBLENSE A
