jugador_entra,jugador_sale,Minuto,equipo
"GARCES NAVARRETE, JEREMY","SEGUI ESTEBAN, IAN",63,PENYA ARRABAL A
"ARIAS BESTARD, ENZO","MORENO PUJOL, JAVIER",78,PENYA ARRABAL A
"SALORT MARIN, JORGE","MOLL PONS, ROBERTO",72,PENYA CIUTADELLA ESPORTIVA A
"FLORIT ANGLADA, JOSEP","CAPO MORA, MARC",72,PENYA CIUTADELLA ESPORTIVA A
"BERNAL VOIGT, YAMPEL RICHARD","AGUILAR BOSCH, DAVID",82,PENYA CIUTADELLA ESPORTIVA A
"LEON JUAN, VICTOR","JUANEDA JUANEDA, JOSEP",82,PENYA CIUTADELLA ESPORTIVA A
"HUGUET ANGLADA, LLUIS","TRIAY SASTRE, ADRIA",82,PENYA CIUTADELLA ESPORTIVA A
