jugador_entra,jugador_sale,Minuto,equipo
"LAKHAL ZEROUALE, SAAD","SOLER CALDENTEY, JOEL",60,MANACOR A
"MESTRE RIBOT, PAU","POSTIGO GARAT, RAUL",60,MANACOR A
"RODRIGUEZ GALDON, DANIEL","TRIAY PETHERAM, TOMAS ISMAEL",60,MANACOR A
"CORCHADO JIMENEZ, ISAAC","ADROVER GARRIDO, GERARD",67,MANACOR A
"NAVARRO BEZARES, JAVIER","COULIBALY COULIBALY, MADANE",70,PLA DE NA TESA A
"MESA ZAFRA, CHRISTIAN","MONTALBAN ROMERO, MILO JERONIMO",76,PLA DE NA TESA A
"CACERES COMAS, SERGI","ONCALA CARAVACA, DANIEL",76,PLA DE NA TESA A
"ASAMOAH ASANTEWAA, DENIS","MASCARÓ SERVERA, JUAN",76,PLA DE NA TESA A
