jugador_entra,jugador_sale,Minuto,equipo
"BERNHARDT, JOEL PIOTR","LLAMAS MARTINEZ, ERIC",59,PENYA INDEPENDENT A
"GHARBI KHAMMAL EL BAKKALI, NASROLLAH","PRATS RIPOLL, MIQUEL",72,PENYA INDEPENDENT A
"FERRER TORRES, PEDRO","OROZCO RIERA, ASIER",81,PENYA INDEPENDENT A
"FAQUINETTI VERGILIO, SAMUEL","EL HABBOULA EL KORTOBI, ABDELMOIZE",81,PENYA INDEPENDENT A
"KOPACH, DANIIL","DEYÀ BELTRÁN, SEBASTIÀ",73,SANTA CATALINA ATº A
"SASTRE BOTA, JAUME","MASCARELL LLABRES, MARC",80,SANTA CATALINA ATº A
"MARTIN CABALLERO, ANGEL","LOMAS SERVERA, PAU",85,SANTA CATALINA ATº A
