jugador_entra,jugador_sale,Minuto,equipo
"CASAUS SANCHEZ, JOSE IGNACIO","CARDONA MARTIN, MARCOS",58,PLATGES DE CALVIA A
"PEREZ SILVENTE, ALEJANDRO","GAYUBAS GONZALEZ, LUIS MIGUEL",58,PLATGES DE CALVIA A
"HOLLINGSWORTH, HARRY RICHARD","SANCHIS MARTINEZ, DAVID",67,PLATGES DE CALVIA A
"PUJOL ALOMAR, TELM","BORREGO, GIOVANNI RAIDEL",72,PLATGES DE CALVIA A
"GOMEZ SANTOS, JUAN","MASCARO MARTINEZ, IKER",46,UD MAHON
"DE OLIVEIRA MESSIAS, EMMANUEL","DELICADO NIEWIAROWSKI, NICOLAS JAYDON",66,UD MAHON
"GRUBAC, NOA","DIALLO, FODE",66,UD MAHON
"LOPEZ FERNANDEZ, MARC","SINTES MELERO, ALVARO",70,UD MAHON
"IZAGUIRRE RODRIGUEZ, RICARDO ABRAHAM","NGONG NGO, FABRICE",70,UD MAHON
