jugador_entra,jugador_sale,Minuto,equipo
"THIAM BORRAS, KARIM","CAIMARI FIGUEROLA, JAUME",52,POBLENSE A
"AGUILERA PERELLO, ADRIÀ","VIVES COMAS, JOAN JORDI",62,POBLENSE A
"VERGER ESTRANY, TOMEU","RETTICH SOLER, JOSEP",62,POBLENSE A
"MEFTAH ES SALEMY, BILAL","FERRER RIGO, SEBASTIÀ",79,POBLENSE A
"MENDEZ DUARTE, IVAN","MORAGUES MORAGUES, JOAN",79,POBLENSE A
"PASCUAL GORNES, ENRIC","FEDELICH MARQUES, JAN",59,PENYA CIUTADELLA ESPORTIVA A
"TALTAVULL JUANEDA, JOAN","CAPO MORA, MARC",77,PENYA CIUTADELLA ESPORTIVA A
"TALTAVULL VALVERDE, IAN","LOPEZ GONZALEZ, ALEJANDRO",77,PENYA CIUTADELLA ESPORTIVA A
