jugador_entra,jugador_sale,Minuto,equipo
"TEJADA LLADONET, ORIOL","ALEMANY TOUS, MARC",60,MALLORCA B
"VERD ALONSO, ABEL","AVILÉS MAESTRE, JOEL",60,MALLORCA B
"MOLINA DONAIRE, DANIEL","VERA SALINAS, ERIK",78,MALLORCA B
"FRESNEDA HIDALGO, HUGO","VAN DER MEER GARI, YANNICK",78,MALLORCA B
"D'VAZ AFONSO, SPENCER GARCIA","SIDIROPOULOS, ANASTASIOS",78,MALLORCA B
"MARTINEZ ABELLAN, IKER","MORALES RODRIGUEZ, MIGUEL ANGEL",60,MANACOR A
"PROHENS FERNANDEZ, XAVIER","LAMSIAH AJGHOUF, OSSAMA",60,MANACOR A
"GAYA BOSCH, MIQUEL","MIRALLES FEBRER, BARTOMEU",68,MANACOR A
"DOMINICI ALMONTE, ANTHONY DE JESUS","VIVES HIDALGO, IKER",83,MANACOR A
