jugador_entra,jugador_sale,Minuto,equipo
"MUNAR LAZARO, DANIEL","CORTES MONTANER, LUIS",46,SP. ATº CIUTAT DE PALMA
"FERNÁNDEZ CASSO, ALBERTO","KRAUSSE, IGNACIO TOMAS",57,SP. ATº CIUTAT DE PALMA
"SARMIENTO CABAÑIN, GABRIEL A","AMENGUAL LIRIO, IVAN",57,SP. ATº CIUTAT DE PALMA
"AQUINO GUTIERREZ, DAN JOEL","SANS JIMENEZ, MIQUEL ANGEL",77,SP. ATº CIUTAT DE PALMA
"KEITA SIDIBE, MADY","KRZYZYK SERRANO, PEDRO",77,SP. ATº CIUTAT DE PALMA
"BRIOSO SERRANO, EMILIO JOSÉ","ALMERING, BEPPE",61,ANDRATX A
"ACOSTA MORENAS, GERMAN","JIMENEZ PASTOR, IKER",61,ANDRATX A
"CAÑELLAS FIOL, AGUSTIN","VARGAS RODRIGUEZ, NICOLAS",79,ANDRATX A
"FATAH NAIMI, ISMAEL","SANCHEZ RAMIREZ, JAVIER",83,ANDRATX A
