jugador_entra,jugador_sale,Minuto,equipo
"BOLIVAR PERAL, ROGER","DIALLO, FODE",63,UD MAHON
"SINTES MELERO, ALVARO","TEJEDOR MORENO, ALEJANDRO",69,UD MAHON
"LOPEZ FERNANDEZ, MARC","DE OLIVEIRA MESSIAS, EMMANUEL",69,UD MAHON
"ELHADJ ABDOULAYE, BALDE","GRUBAC, NOA",77,UD MAHON
"FERNANDEZ ALONSO, ASIER","MASCARO MARTINEZ, IKER",88,UD MAHON
"CANTALAPIEDRA LOBATO, IKER","CAMPS CARETA, PERE",66,FERRERIES A
"ROTGER LÓPEZ, LLUC","PONS CARRERAS, ANGEL",66,FERRERIES A
"BOSCH VALDERRABANO, TONI","DE LA PUERTA MARTORELL, JAUME",77,FERRERIES A
"BOSCH PULIDO, NIL","FEBRER VILLALONGA, ALBERT",77,FERRERIES A
