jugador_entra,jugador_sale,Minuto,equipo
"BOSCH VALDERRABANO, TONI","CANTALAPIEDRA LOBATO, IKER",63,FERRERIES A
"TRIAY HIERRO, TEO","ROTGER LÓPEZ, LLUC",78,FERRERIES A
"CAMPS CARETA, PERE","DE LA PUERTA MARTORELL, JAUME",78,FERRERIES A
"AMELLER RIUDAVETS, JOSEP","FLORIT TAJUELO, HECTOR",87,FERRERIES A
"BOSCH PULIDO, NIL","FEBRER VILLALONGA, ALBERT",87,FERRERIES A
"MASCARÓ SERVERA, JUAN","CACERES COMAS, SERGI",46,PLA DE NA TESA A
"MONTALBAN ROMERO, MILO JERONIMO","AIT SAID TAFZATI, NABIL",46,PLA DE NA TESA A
"COULIBALY COULIBALY, MADANE","ALONSO MUNICIO, PABLO",74,PLA DE NA TESA A
"ASAMOAH ASANTEWAA, DENIS","MONTES MORALES, ADRIAN",82,PLA DE NA TESA A
