jugador_entra,jugador_sale,Minuto,equipo
"VALLS ANIORTE, TARIKU","AGUILAR COSTA, MARTÍ",45,U D IBIZA A
"GARCIA ALBA, JAVIER","ELIAS ARANDIA, SAMUEL ABEL",65,U D IBIZA A
"MARTOS VERGARA, DANIEL","PERIAÑEZ RODRIGUEZ, DANIEL",72,U D IBIZA A
"TORRES RIERA, LLUC","LOPEZ CAPACETE, KENAI",90,U D IBIZA A
"GARCÍA RODRÍGUEZ, UNAI","SOLIVELLAS LLOMPART, JOAQUÍN",45,PLATGES DE CALVIA A
"PAYERO MOLINA, NICOLAS","PUJOL ALOMAR, TELM",55,PLATGES DE CALVIA A
"MAGAN MITCHELL SMITH, MIGUEL","PEREZ SILVENTE, ALEJANDRO",63,PLATGES DE CALVIA A
"CASAUS SANCHEZ, JOSE IGNACIO","PARRA VIZUETE, DANIEL",83,PLATGES DE CALVIA A
"CARDONA MARTIN, MARCOS","ALCOLEA ESCORCIA, CARLOS",83,PLATGES DE CALVIA A
