jugador_entra,jugador_sale,Minuto,equipo
"DIALLO CONDE, ABDOURAHAMANE","MOLINA DONAIRE, DANIEL",55,MALLORCA B
"VERD ALONSO, ABEL","LAZARO TORRES, MARIO",55,MALLORCA B
"CORCINO MUÑOZ, ANDRES","HORRACH LLABRES, GERARDO",76,MALLORCA B
"COCA ANTELO, ANDREW","FRESNEDA HIDALGO, HUGO",88,MALLORCA B
"TEJADA LLADONET, ORIOL","MARTINEZ BELA, JAVIER",88,MALLORCA B
"MORELL SACRISTÁN, CARLOS","VILLALONGA GÓMEZ, IKER",75,PALMA F.C.
"PELLEGRINO, NICOLA EMANUELE","FRANCO SINGEORZAN, ALEX",75,PALMA F.C.
"FOLGADO GARNICA, PAULO","GIL GOMILA, XAYRON",89,PALMA F.C.
"PORCEL MARTINEZ, JORDI","KEANEY, DANIEL THOMAS",89,PALMA F.C.
