jugador_entra,jugador_sale,Minuto,equipo
"MENDOZA SOLER, MARIO","LOMAS SERVERA, PAU",51,SANTA CATALINA ATº A
"MASCARELL LLABRES, MARC","DEYÀ BELTRÁN, SEBASTIÀ",83,SANTA CATALINA ATº A
"BOUJJIA LAMRINI, AMIN","OLIVER RAMIS, PEP",38,POBLENSE A
"GIBSON, JASPER","CAIMARI FIGUEROLA, JAUME",70,POBLENSE A
"JIMENA BELTRAN, CARLOS","GONZÁLEZ ONETO, ASSIER",70,POBLENSE A
"VIVES COMAS, JOAN JORDI","TUR ESCALAS, TONI",92,POBLENSE A
"MEFTAH ES SALEMY, BILAL","AGUILERA PERELLO, ADRIÀ",92,POBLENSE A
