jugador_entra,jugador_sale,Minuto,equipo
"SIDIROPOULOS, ANASTASIOS","FRESNEDA HIDALGO, HUGO",56,MALLORCA B
"TEJADA LLADONET, ORIOL","DIALLO CONDE, ABDOURAHAMANE",56,MALLORCA B
"VAN DER MEER GARI, YANNICK","ALEMANY TOUS, MARC",72,MALLORCA B
"CORCINO MUÑOZ, ANDRES","COCA ANTELO, ANDREW",72,MALLORCA B
"GARCIA LLOMPART, RAFEL","AVILÉS MAESTRE, JOEL",78,MALLORCA B
"CAMPS CARETA, PERE","FEBRER VILLALONGA, ALBERT",46,FERRERIES A
"PONS CARRERAS, ANGEL","TRIAY HIERRO, TEO",46,FERRERIES A
"JANER BOSCH, NOFRE","FLORES BARRERA, GERARD",56,FERRERIES A
"PULIDO COLL, IZAN","DE LA PUERTA MARTORELL, JAUME",70,FERRERIES A
