jugador_entra,jugador_sale,Minuto,equipo
"RODRIGUEZ ROIG, ARIAN","MARTOS VERGARA, DANIEL",54,U D IBIZA A
"TORRES RAMON, DIDAC","TORRES RIERA, LLUC",54,U D IBIZA A
"SANCHEZ LUIS, MARCO","PERIAÑEZ RODRIGUEZ, DANIEL",74,U D IBIZA A
"VALLS ANIORTE, TARIKU","AGUILAR COSTA, MARTÍ",74,U D IBIZA A
"ALARCON CAVERO, JOEL","SUÁREZ SERRA, ALEX",62,SAN FRANCISCO B
"ANDEBUELA BARRIOS, PABLO","MASSANET CABRER, FRANCESC",66,SAN FRANCISCO B
"BORDOY LEAL, PEDRO","DIAZ ROMERO, GYLBERT",75,SAN FRANCISCO B
"LOPEZ CABRERA, JESUS","LUNEGRO, BRUNO",75,SAN FRANCISCO B
