jugador_entra,jugador_sale,Minuto,equipo
"AVILÉS MAESTRE, JOEL","LAZARO TORRES, MARIO",60,MALLORCA B
"MARTINEZ BELA, JAVIER","DIALLO CONDE, ABDOURAHAMANE",60,MALLORCA B
"COCA ANTELO, ANDREW","HORRACH LLABRES, GERARDO",68,MALLORCA B
"TEJADA LLADONET, ORIOL","FRESNEDA HIDALGO, HUGO",86,MALLORCA B
"VAN DER MEER GARI, YANNICK","MOLINA DONAIRE, DANIEL",86,MALLORCA B
"MOYA PEDREGOSA, ALEJANDRO","PANEQUE PÉREZ, JOEL",35,SD LA SALLE A
"TORRALBA TANUGGI, LUIS","RODRIGUEZ MONGELOS, GAEL PAU",64,SD LA SALLE A
"SALMERON SEGURA, JONATHAN","ESCUERO PARDOS, MARTI",64,SD LA SALLE A
"AMAYA MALENO, FRANCISCO","COMAS HUTTEN, PAU LLUIS",69,SD LA SALLE A
