jugador_entra,jugador_sale,Minuto,equipo
"AMASKOUT MANGAS, IMAD","LLAMAS MARTINEZ, ERIC",46,PENYA INDEPENDENT A
"CREUHERAS GARCIA, MATHEO","PRATS RIPOLL, MIQUEL",72,PENYA INDEPENDENT A
"OROZCO RIERA, ASIER","CORDOBA TUR, MARC",83,PENYA INDEPENDENT A
"BERNHARDT, JOEL PIOTR","EL HABBOULA EL KORTOBI, ABDELMOIZE",90,PENYA INDEPENDENT A
"CONDE PEREIRA, ALEJANDRO MANUEL","LOPEZ CABRERA, JESUS",46,SAN FRANCISCO B
"LLEDO SAMPOL, ADRIA","HADJI, MONCEF TAYEB",46,SAN FRANCISCO B
"LUNEGRO, BRUNO","BADJINKA NDIAYE, BUBAKAR",69,SAN FRANCISCO B
"ANDEBUELA BARRIOS, PABLO",JOAN,69,SAN FRANCISCO B
"CARDONA ALCANTARA, MARC","GIRALDE BAUZA, JAVIER",81,SAN FRANCISCO B
