jugador_entra,jugador_sale,Minuto,equipo
"MORENO PUJOL, JAVIER","MESQUIDA URIBE, XAVIER",56,PENYA ARRABAL A
"ARIAS BESTARD, ENZO","LEBRERO BENITEZ, HUGO",72,PENYA ARRABAL A
"SEGUI ESTEBAN, IAN","GARCES NAVARRETE, JEREMY",72,PENYA ARRABAL A
"VALLESPIR TIMONER, PERE MARC","GARCIA HERNANDEZ, JOSE RAMON",85,PENYA ARRABAL A
"MORELL SACRISTÁN, CARLOS","PELLEGRINO, NICOLA EMANUELE",46,PALMA F.C.
"PORCEL MARTINEZ, JORDI","FRANCO SINGEORZAN, ALEX",63,PALMA F.C.
