jugador_entra,jugador_sale,Minuto,equipo
"GONZÁLEZ ONETO, ASSIER","FERRER RIGO, SEBASTIÀ",61,POBLENSE A
"CAIMARI FIGUEROLA, JAUME","VIVES COMAS, JOAN JORDI",61,POBLENSE A
"THIAM BORRAS, KARIM","MORAGUES MORAGUES, JOAN",87,POBLENSE A
"GIBSON, JASPER","RETTICH SOLER, JOSEP",90,POBLENSE A
"TEJADA LLADONET, ORIOL","VAN DER MEER GARI, YANNICK",65,MALLORCA B
"GARCIA LLOMPART, RAFEL","MOLINA DONAIRE, DANIEL",65,MALLORCA B
"CORCINO MUÑOZ, ANDRES","MARTINEZ BELA, JAVIER",78,MALLORCA B
"LAZARO TORRES, MARIO","SIDIROPOULOS, ANASTASIOS",82,MALLORCA B
