jugador_entra,jugador_sale,Minuto,equipo
"MASCARO MARTINEZ, IKER","ESPINOZA ARMIJOS, CARLOS ANDRES",46,UD MAHON
"TEJEDOR MORENO, ALEJANDRO","GRUBAC, NOA",46,UD MAHON
"DE OLIVEIRA MESSIAS, EMMANUEL","DIALLO, FODE",46,UD MAHON
"BOLIVAR PERAL, ROGER","PEREZ MARTIN, IGNACIO",64,UD MAHON
"LASSO VIAFARA, ANDRES FELIPE","SINTES MELERO, ALVARO",70,UD MAHON
"ASAMOAH ASANTEWAA, DENIS","MONTALBAN ROMERO, MILO JERONIMO",24,PLA DE NA TESA A
"MASCARÓ SERVERA, JUAN","AIT SAID TAFZATI, NABIL",82,PLA DE NA TESA A
"COULIBALY COULIBALY, MADANE","FERNÁNDEZ RODRÍGUEZ, IKER",86,PLA DE NA TESA A
"MESA ZAFRA, CHRISTIAN","MORA GISPERT, HUGO",86,PLA DE NA TESA A
