jugador_entra,jugador_sale,Minuto,equipo
"ASAMOAH ASANTEWAA, DENIS","MORA GISPERT, HUGO",62,PLA DE NA TESA A
"FERNÁNDEZ RODRÍGUEZ, IKER","COULIBALY COULIBALY, MADANE",62,PLA DE NA TESA A
"CACERES COMAS, SERGI","MASCARÓ SERVERA, JUAN",62,PLA DE NA TESA A
"HOMAR PELLICER, JOEL","MONTALBAN ROMERO, MILO JERONIMO",81,PLA DE NA TESA A
"SANCHIS MARTINEZ, DAVID","MAGAN MITCHELL SMITH, MIGUEL",68,PLATGES DE CALVIA A
"PUJOL ALOMAR, TELM","CASAUS SANCHEZ, JOSE IGNACIO",75,PLATGES DE CALVIA A
"PAYERO MOLINA, NICOLAS","PARRA VIZUETE, DANIEL",88,PLATGES DE CALVIA A
